GEO_ID,NAME,state,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED0_PF,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED12_PF,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,PRED3_PF,Total_Population_E,Total_Population_M,Housing_Units_E,Housing_Units_M,Hispanic_PE,Hispanic_PM,Hispanic_PF,NH_White_alone_PE,NH_White_alone_PM,NH_White_alone_PF,NH_Black_alone_PE,NH_Black_alone_PM,NH_Black_alone_PF,NH_AIAN_alone_PE,NH_AIAN_alone_PM,NH_AIAN_alone_PF,NH_Asian_alone_PE,NH_Asian_alone_PM,NH_Asian_alone_PF,NH_NHPI_alone_PE,NH_NHPI_alone_PM,NH_NHPI_alone_PF,NH_SOR_alone_PE,NH_SOR_alone_PM,NH_SOR_alone_PF,NH_Two_or_More_PE,NH_Two_or_More_PM,NH_Two_or_More_PF,Male_PE,Male_PM,Male_PF,Female_PE,Female_PM,Female_PF,civ_vet_PE,civ_vet_PM,civ_vet_PF,GINI_IND_Inequality_E,GINI_IND_Inequality_M,GINI_IND_Inequality_F,Rural_Pop_PE,Rural_Pop_PF,Median_age_E,Median_age_M,Median_age_F,65_plus_PE,65_plus_PM,65_plus_PF,Disabled_PE,Disabled_PM,Disabled_PF,Blw_Pov_Lvl_PE,Blw_Pov_Lvl_PM,Blw_Pov_Lvl_PF,Female_no_partner_w_child_PE,Female_no_partner_w_child_PM,Female_no_partner_w_child_PF,Male_no_partner_w_child_PE,Male_no_partner_w_child_PM,Male_no_partner_w_child_PF,crowd_occ_PE,crowd_occ_PM,crowd_occ_PF,HS_Grad_PE,HS_Grad_PM,HS_Grad_PF,ENG_LVW_PE,ENG_LVW_PM,ENG_LVW_PF,WRK_FT_YR_PE,WRK_FT_YR_PM,WRK_FT_YR_PF,No_Health_Ins_PE,No_Health_Ins_PM,No_Health_Ins_PF,Broadband_PE,Broadband_PM,Broadband_PF,No_Veh_PE,No_Veh_PM,No_Veh_PF,HO_Vac_PE,HO_Vac_PM,HO_Vac_PF,Rent_Vac_PE,Rent_Vac_PM,Rent_Vac_PF
0500000US49013,Duchesne County, Utah,6363,1647,32.16,8.32,0,8779,1727,44.37,8.73,0,4645,1317,23.48,6.65,0,20148,-555555555,10282,60,8.2,-555555555,-1,85.2,0.1,1,0.4,0.2,-1,3.5,0.4,1,0.5,0.2,-1,0.3,0.1,0,0,0.1,-1,1.9,0.4,-1,51,0.2,1,49,0.2,-1,6.1,0.9,-1,0.3931,0.0136,-1,68.21,2,31.5,0.3,-1,11.4,0.2,-1,13.1,0.9,0,13.7,1.6,0,5.4,1,0,1.4,0.6,0,0.7,0.3,-1,88.8,1.1,0,2.3,0.6,-1,46.9,1.5,-1,13.5,1.6,1,84.6,1.4,1,3.9,0.8,-1,2.4,0.7,1,12.7,2.4,1
0500000US49015,Emery County, Utah,3282,978,32.78,9.77,0,4802,1029,47.96,10.28,0,1928,797,19.26,7.96,0,10117,-555555555,4598,46,6.3,-555555555,-1,91.1,0.3,1,0,0.1,-1,0.7,0.5,0,0.7,0.2,-1,0.3,0.5,0,0,0.3,0,0.9,0.6,-1,51.1,0.4,1,48.9,0.4,-1,7.3,1.2,0,0.3689,0.0164,-1,73.64,2,36.2,0.5,-1,16.4,0.2,1,14.8,1.5,1,11.6,2.4,0,2.9,1.1,-1,1,0.7,0,0.4,0.6,-1,93.8,1.3,1,1.8,1,-1,46.9,3,-1,7.7,2,0,80.5,2.4,0,3.5,1.2,-1,2,1.2,0,10.1,4,1
0500000US49017,Garfield County, Utah,1438,576,29.32,11.75,0,2426,622,49.46,12.69,0,1041,515,21.22,10.49,0,4998,-555555555,3913,47,6.1,-555555555,-1,88.8,0.6,1,0.1,0.1,-1,4.5,0.5,1,0.1,0.1,-1,0.1,0.2,0,0,0.6,0,0.3,0.4,-1,50.5,1.9,0,49.5,1.9,0,10.3,2.3,1,0.4209,0.0404,-1,100,3,41.9,1.2,1,21.8,0.4,1,16.1,2.1,1,16.5,4.7,0,3.7,2,0,0.9,1,0,0,1.7,0,92.7,2,1,1.3,0.9,-1,41.8,5,-1,15.8,3.8,1,81.1,3.3,0,2.9,1.7,-1,1.7,1.5,0,8.4,6.6,0
0500000US49019,Grand County, Utah,2592,1216,26.66,12.5,0,4780,1304,49.17,13.42,0,2349,1062,24.16,10.93,0,9640,-555555555,5440,23,10.3,-555555555,-1,82.4,0.3,1,0.3,0.5,-1,3.5,2,1,1.6,1.1,-1,0.6,0.8,0,0,0.3,0,1.3,1.2,0,51.2,1.9,1,48.8,1.9,-1,7.3,1.7,0,0.3981,0.0394,-1,25.39,1,40.2,0.9,1,17.7,1,1,12.1,3.1,0,9.1,3.7,-1,7,4.2,0,2.1,1.7,0,2.8,3,0,93.3,2.4,1,5.7,1.9,-1,48.2,5.1,0,17.1,4.7,1,89.1,3.8,1,4.7,3.4,-1,0.5,0.7,-1,25.9,8.6,1
0500000US49021,Iron County, Utah,20786,5743,38.58,10.66,0,24881,5820,46.18,10.8,0,8213,4192,15.24,7.78,0,51213,-555555555,21231,78,8.7,-555555555,-1,85.8,0.2,1,0.5,0.3,-1,2,0.2,1,0.8,0.2,-1,0.1,0.1,0,0.2,0.2,0,1.8,0.5,-1,49.5,0.5,0,50.5,0.5,0,7.6,0.9,0,0.4397,0.0207,-1,22.55,1,29.1,0.3,-1,12.5,0.2,-1,10.5,1,-1,17,1.7,1,4.2,1.2,0,1.4,0.8,0,0.4,0.3,-1,92.9,1.2,1,2.4,0.6,-1,41.3,2,-1,11.2,1.8,1,83.9,2.1,0,3.9,1.2,-1,1,0.5,-1,9.7,3.3,1
0500000US49023,Juab County, Utah,5386,1230,45.04,10.29,1,4460,1276,37.3,10.67,0,2111,933,17.65,7.8,0,11301,-555555555,3758,29,5.2,-555555555,-1,91.6,0.5,1,0.2,0.2,-1,1.1,0.4,0,0,0.3,-1,0.1,0.1,0,0.3,0.5,0,1.5,0.5,-1,50.5,0.6,1,49.5,0.6,-1,5.6,1.4,-1,0.3722,0.019,-1,43.47,1,30.1,0.4,-1,11.7,0.1,-1,11.3,1.5,0,12.6,2.8,0,5.8,2.1,0,1.4,0.9,0,1.2,1,0,91.1,1.9,1,2,1.5,-1,45.7,3.5,-1,11.8,2.5,1,79.4,3.4,0,2.3,1.3,-1,0.5,0.5,-1,5,4.6,0
0500000US49025,Kane County, Utah,1976,905,25.67,11.75,0,3726,975,48.4,12.67,0,1997,801,25.94,10.4,0,7484,-555555555,6027,51,4.7,-555555555,-1,91.2,0.4,1,0,0.1,-1,1.6,1.7,0,0.3,0.7,-1,0.1,0.2,0,0,0.4,0,2.1,1.9,0,50.3,1.3,0,49.7,1.3,0,10.3,2.2,1,0.4346,0.061,0,54.92,2,41.9,1.5,1,22.5,0.7,1,16.8,2.7,1,12.4,3.6,0,2.4,1.9,-1,0.6,0.8,0,0.6,0.9,0,92.5,2.8,1,0.7,0.5,-1,46.8,5.3,0,13.7,3.7,1,78.2,5.3,0,2.2,1.8,-1,4,3.6,0,1.8,3,-1
0500000US49027,Millard County, Utah,4394,1215,33.58,9.28,0,6589,1295,50.35,9.89,0,2104,1024,16.08,7.82,0,12854,-555555555,5084,58,12.9,-555555555,-1,83,0.3,1,0.2,0.2,-1,1.1,0.2,1,1.2,0.2,-1,0.1,0.1,0,0.1,0.3,0,1.4,0.3,-1,51.4,0.5,1,48.6,0.5,-1,7.6,1.1,0,0.4098,0.0465,-1,73.94,2,35.4,1,-1,16.7,0.3,1,12.4,1.4,0,12.6,2.6,0,2.5,1.3,-1,1.3,1.5,0,0.7,0.8,0,88.1,1.9,0,5.4,1.2,-1,49.3,2.8,0,13.5,3.6,1,81.9,3.1,0,4.2,1.7,-1,0.3,0.4,-1,7.9,5.1,0
0500000US49029,Morgan County, Utah,5412,1435,44.64,11.84,0,5856,1483,48.3,12.23,0,856,1063,7.06,8.76,-1,11664,-555555555,3574,19,2.9,-555555555,-1,95,0.3,1,0.8,0.7,-1,0,0.1,-1,0.1,0.1,-1,0.1,0.1,0,0,0.3,0,1.1,0.7,-1,51.3,0.6,1,48.7,0.6,-1,7,1.3,0,0.3703,0.0238,-1,62.85,2,32.2,1,-1,11.4,0.2,-1,8,1.4,-1,2.8,1.3,-1,1.8,1.3,-1,2.8,1.8,0,0,0.9,-1,98.1,1,1,1,0.7,-1,47.9,2.7,-1,5.9,2.2,-1,94.7,2,1,0.9,0.8,-1,0,1,-1,0,5.9,-1
0500000US49031,Piute County, Utah,354,190,24.55,13.18,0,695,209,48.2,14.51,0,393,178,27.25,12.33,0,1866,153,950,61,2.5,2.7,-1,96.7,2.8,1,0.2,0.4,-1,0.2,0.2,-1,0,1.6,-1,0,1.6,0,0,1.6,0,0.4,0.4,-1,54.4,4.1,1,45.6,4.1,-1,6.9,2.5,0,0.4068,0.0357,-1,100,3,44.5,4.3,1,24.6,4.2,1,23.3,4.1,1,17.1,5.8,0,0,5.5,0,0,5.5,0,0.9,0.9,0,91,2.6,1,0.7,1.1,-1,30.4,6.7,-1,19.7,5.6,1,77.1,5.4,-1,0.9,0.8,-1,5.1,3.1,1,13,10.9,0
0500000US49033,Rich County, Utah,691,338,27.84,13.6,0,986,357,39.73,14.37,0,805,277,32.43,11.17,0,2389,-555555555,3034,77,10.7,2.4,-1,89.3,2.4,1,0,1.2,-1,0,1.2,0,0,1.2,-1,0,1.2,0,0,1.2,0,0,1.2,-1,47.1,3.7,0,52.9,3.7,0,8,3.3,0,0.4211,0.0373,-1,100,3,34.3,3.7,-1,21.1,3.4,1,19.3,5.3,1,12.4,4.4,0,6.3,4.2,0,0,4.6,0,0,4.6,0,95.7,2,1,5.6,3.7,0,40.4,5.6,-1,10.9,4.5,0,84.6,5.3,0,0.3,0.4,-1,6.5,5.5,0,23.7,13.5,1
0500000US49035,Salt Lake County, Utah,498328,118929,43.3,10.33,0,485120,121554,42.15,10.56,0,167490,89802,14.55,7.8,0,1133646,-555555555,397080,373,18.4,-555555555,1,71.1,0.1,1,1.8,0.1,-1,0.6,0.1,0,4,0.1,-1,1.4,0.1,1,0.3,0.1,0,2.5,0.2,0,50.2,-555555555,1,49.8,-555555555,-1,4.8,0.2,-1,0.4335,0.0044,-1,0.9,1,32.8,0.1,-1,10.6,-555555555,-1,9.4,0.2,-1,9.2,0.3,-1,4.3,0.3,-1,1.4,0.2,0,0.8,0.1,-1,90.8,0.3,1,7,0.2,-1,54.7,0.4,1,10.5,0.3,1,87.8,0.4,1,5.2,0.2,-1,0.8,0.2,-1,5.4,0.7,0
0500000US49037,San Juan County, Utah,3461,1364,22.93,9.04,-1,6092,1634,40.37,10.83,0,5538,1469,36.7,9.73,1,15302,-555555555,5994,47,5.7,-555555555,-1,43.8,0.2,-1,0.2,0.2,-1,47.1,1.2,1,0.5,0.4,-1,0.3,0.3,0,0,0.2,0,2.5,1.2,0,49.8,0.4,1,50.2,0.4,-1,5.3,1.1,-1,0.4812,0.0453,0,77.87,2,32.2,0.5,-1,13.7,0.2,-1,16.5,1.6,1,25,2.9,1,5.8,1.6,0,0.8,0.5,0,2.8,0.7,1,84.9,1.7,-1,9.4,1.3,0,39.3,2.3,-1,21.9,2.1,1,53.4,3.7,-1,6.8,1.3,-1,2.7,2.2,0,13,7.7,0
0500000US49039,Sanpete County, Utah,9932,2470,35.08,8.73,0,12445,2592,43.96,9.16,0,5934,1978,20.96,6.99,0,29850,-555555555,10770,128,9.6,-555555555,-1,86,0.1,1,0.7,0.3,-1,1,0.3,0,1,0.1,-1,0.5,0.2,1,0,0.1,-1,1.2,0.4,-1,52.7,0.3,1,47.3,0.3,-1,5.4,0.7,-1,0.413,0.0349,-1,40.93,1,32.6,0.4,-1,13.7,0.2,-1,12.8,1.2,0,15,2.4,0,2.1,0.7,-1,0.9,0.7,0,1.1,0.7,0,90.2,1.4,1,2.9,0.6,-1,33.1,2.1,-1,10.3,1.6,0,81.8,2.3,0,2.2,0.8,-1,0.7,0.8,-1,3.1,1.9,-1
0500000US49041,Sevier County, Utah,6802,1968,31.7,9.17,0,10119,2062,47.16,9.61,0,4534,1576,21.13,7.34,0,21280,-555555555,8816,65,5.2,-555555555,-1,91.7,0.1,1,0.6,0.1,-1,1.9,0.4,1,0,0.1,-1,0.1,0.1,0,0,0.1,-1,0.5,0.3,-1,51.1,0.3,1,48.9,0.3,-1,7.5,0.8,0,0.4135,0.0209,-1,64.71,2,35.4,0.3,-1,16,0.3,1,13.5,1.3,0,14.9,2.5,0,4.3,1.6,0,1,0.8,0,0.6,0.7,0,90.6,1.5,1,1.6,0.5,-1,46.2,2.3,-1,11.2,1.6,1,83.4,2.2,0,2.1,0.9,-1,1.7,1,0,7.4,3.7,0
0500000US49043,Summit County, Utah,16721,4265,39.74,10.14,0,19960,4468,47.44,10.62,0,5395,3376,12.82,8.02,-1,41103,-555555555,28026,57,11.4,-555555555,-1,84.3,0.1,1,0.8,0.2,-1,0.2,0.2,-1,1.8,0.3,-1,0,0.1,-1,0.1,0.1,0,1.3,0.3,-1,51,0.3,1,49,0.3,-1,4.5,0.6,-1,0.4996,0.0223,0,39.2,1,39.5,0.7,1,11.8,0.2,-1,5.6,0.9,-1,5.6,1.1,-1,4.2,1,-1,1.4,0.5,0,1.1,0.9,0,94.9,0.9,1,4.2,0.8,-1,54.5,1.9,1,6.7,1.1,-1,92.8,1.4,1,2.4,0.9,-1,2.1,1,0,30.2,4.3,1
0500000US49045,Tooele County, Utah,33602,8109,46.62,11.25,1,30324,8147,42.07,11.3,0,8157,5625,11.32,7.8,-1,67397,-555555555,21959,56,12.4,-555555555,-1,83.1,0.1,1,0.4,0.1,-1,0.6,0.2,0,0.8,0.2,-1,0.6,0.1,1,0.1,0.1,0,2,0.4,0,50.4,0.2,1,49.6,0.2,-1,7.8,1,0,0.3425,0.0133,-1,17.7,1,31.4,0.3,-1,8.9,0.1,-1,10.6,0.9,-1,6.2,1.1,-1,3.9,1,-1,2,0.8,0,0.1,0.1,-1,91.3,1.4,1,2.3,0.5,-1,54.4,1.6,1,7.2,1.2,-1,90.8,1.2,1,4.1,0.9,-1,0.5,0.5,-1,10.8,3.8,1
0500000US49047,Uintah County, Utah,10849,3397,30.45,9.53,0,16483,3568,46.26,10.01,0,8301,2703,23.3,7.59,0,36084,-555555555,13747,58,8.4,-555555555,-1,81.6,0.1,1,0.4,0.2,-1,7.1,0.5,1,0.5,0.4,-1,0.1,0.1,0,0,0.1,-1,1.9,0.7,0,50.7,0.3,1,49.3,0.3,-1,5.7,1,-1,0.431,0.0247,-1,46.85,1,30.6,0.2,-1,10.2,0.3,-1,11.7,1.3,0,12.6,2.1,0,4.1,1.2,0,1.6,0.7,0,0.4,0.4,-1,85.7,2.4,0,3.5,1,-1,41.2,2.4,-1,15.1,2.2,1,83.4,2.4,0,3.1,1.2,-1,5.4,2.8,1,30.3,6.9,1
0500000US49049,Utah County, Utah,270050,62212,43.16,9.94,0,277161,62056,44.29,9.92,0,78519,41340,12.55,6.61,-1,605490,-555555555,174162,293,11.8,-555555555,-1,82.3,0.1,1,0.5,0.1,-1,0.4,0.1,-1,1.5,0.1,-1,0.9,0.1,1,0.1,0.1,0,2.5,0.2,0,50.5,0.1,1,49.5,0.1,-1,3.6,0.1,-1,0.4189,0.0064,-1,3.33,1,24.8,0.1,-1,7.6,0.1,-1,7.7,0.2,-1,10.6,0.4,-1,3.4,0.3,-1,0.9,0.1,-1,1,0.2,0,94.6,0.3,1,4.2,0.2,-1,43.2,0.5,-1,8,0.4,-1,87.2,0.5,1,2.5,0.2,-1,0.8,0.2,-1,4,0.7,-1
0500000US49051,Wasatch County, Utah,15770,3262,46.56,9.63,1,14154,3353,41.79,9.9,0,3948,2459,11.66,7.26,-1,31708,-555555555,13221,41,13.3,-555555555,-1,83.6,0.1,1,0.1,0.2,-1,0.3,0.2,-1,1.2,0.4,-1,0,0.1,-1,0.1,0.1,0,1.5,0.5,-1,51.2,0.5,1,48.8,0.5,-1,4.7,0.9,-1,0.4286,0.026,-1,26.85,1,34,0.4,-1,11.1,0.2,-1,7.7,1.1,-1,5.9,1.8,-1,1.9,0.8,-1,1,0.6,0,0.1,0.1,-1,94.6,1.2,1,4.2,1,-1,51.8,2.9,0,8.1,1.6,0,90.2,1.7,1,2,0.9,-1,0.6,0.6,-1,7.1,4.6,0
0500000US49053,Washington County, Utah,54525,16541,31,9.41,0,86111,17137,48.97,9.74,0,35225,13265,20.03,7.54,0,165811,-555555555,68789,130,10.5,-555555555,-1,84.3,0.1,1,0.7,0.1,-1,1.2,0.2,1,0.8,0.2,-1,0.8,0.1,1,0.2,0.1,0,1.6,0.3,-1,49.4,0.2,0,50.6,0.2,0,8.8,0.6,1,0.4459,0.0174,-1,15.21,1,37.1,0.3,-1,20.9,0.1,1,12.5,0.7,0,11.8,1.1,-1,4.4,0.7,-1,1,0.3,0,0.8,0.3,0,92.9,0.7,1,2.9,0.4,-1,45.4,1.6,-1,13.3,1.3,1,86.5,1,1,3.7,0.6,-1,1.4,0.6,0,3.6,1.2,-1
0500000US49055,Wayne County, Utah,777,367,28.66,13.53,0,1191,393,43.93,14.49,0,743,319,27.41,11.76,0,2689,-555555555,1677,15,6.2,-555555555,-1,90.7,1.1,1,0.2,0.4,-1,0.2,0.4,-1,0.3,0.4,-1,1.6,0.9,1,0,1.1,0,0.7,0.6,-1,51.5,1.6,1,48.5,1.6,-1,5.5,1.8,0,0.3939,0.0298,-1,100,3,40.4,1.2,1,20.5,0.7,1,13.3,3,0,9.6,3.3,-1,2.7,2.1,-1,0.7,1.1,0,0.5,0.7,0,88.4,3.7,0,2.1,1.4,-1,50.9,6.1,0,15.5,4.8,1,77.3,5.6,0,1.9,1.2,-1,2.7,2,0,4.9,4.9,0
0500000US49057,Weber County, Utah,116484,26535,45.05,10.26,1,107626,26701,41.62,10.33,0,34466,18889,13.33,7.31,-1,251498,-555555555,91756,169,18.4,-555555555,1,76.1,0.1,1,1,0.1,-1,0.5,0.1,-1,1.1,0.1,-1,0.2,0.1,0,0.1,0.1,0,2.6,0.2,0,50.2,0.1,1,49.8,0.1,-1,7.7,0.4,0,0.4004,0.0084,-1,5.8,1,32.7,0.2,-1,11.4,0.1,-1,11.2,0.5,-1,10.2,0.7,-1,5.1,0.5,0,1.8,0.4,1,0.8,0.3,0,90.6,0.5,1,4.3,0.4,-1,53.5,0.8,1,8.9,0.6,0,87.3,0.8,1,5,0.5,-1,1.7,0.4,0,5.7,1.2,0
0500000US50001,Addison County, Vermont,13054,2988,38.07,8.71,0,15527,3058,45.29,8.92,0,5706,2389,16.64,6.97,0,36882,-555555555,17431,139,2.3,-555555555,-1,92.5,0.1,1,1.2,0.2,-1,0.3,0.1,-1,1.8,0.2,-1,0,0.1,-1,0.2,0.1,0,1.6,0.3,-1,49.6,0.3,1,50.4,0.3,-1,6.7,0.6,0,0.4068,0.0115,-1,78.43,2,43.5,0.5,1,19.2,0.1,1,14.8,1,1,7.2,1,-1,3.5,0.8,-1,0.6,0.2,-1,0.4,0.2,-1,93.5,0.8,1,1.1,0.3,-1,50.7,1.5,0,4.3,0.6,-1,83.5,1.3,0,4.2,0.8,-1,1.9,0.6,0,3.9,2.6,0
0500000US50003,Bennington County, Vermont,12579,3796,36.36,10.97,0,15285,3856,44.18,11.15,0,6735,3109,19.47,8.99,0,35746,-555555555,21153,116,2,-555555555,-1,94.1,0.1,1,0.6,0.3,-1,0.2,0.1,-1,1,0.2,-1,0.3,0.2,0,0.1,0.2,0,1.7,0.3,-1,48.9,0.3,0,51.1,0.3,0,8.1,0.8,0,0.4714,0.0209,0,64.51,2,46.7,0.4,1,22.5,0.2,1,18.2,1.7,1,10.9,1.6,-1,4.1,1,-1,2.1,0.9,0,0.4,0.3,-1,91.2,1.4,1,0.5,0.2,-1,47.9,1.8,-1,4.3,0.7,-1,81.1,2,0,8.6,1.6,0,1.3,0.6,0,7.3,3.7,0
0500000US50005,Caledonia County, Vermont,10109,2760,34.56,9.44,0,12950,2825,44.28,9.66,0,6190,2219,21.16,7.59,0,30234,-555555555,16380,133,1.6,-555555555,-1,94.8,0.1,1,0.8,0.2,-1,0.3,0.1,-1,0.4,0.2,-1,0,0.1,-1,0.1,0.1,0,2,0.3,-1,50.2,0.4,1,49.8,0.4,-1,8.3,1,0,0.4595,0.0265,0,74.39,2,44.7,0.2,1,20,0.1,1,16.6,1.2,1,12.6,1.7,0,3.2,0.9,-1,1.2,0.6,0,0.4,0.4,-1,91.3,1,1,0.6,0.2,-1,47.5,2.1,-1,4.6,0.7,-1,75.6,1.8,-1,7.5,1.3,0,2.8,1.3,0,5.1,2.6,0
0500000US50007,Chittenden County, Vermont,67961,15456,43.79,9.96,0,60884,15399,39.23,9.92,0,26345,11444,16.98,7.37,0,162646,-555555555,69734,253,2.3,-555555555,-1,88.5,0.1,1,2.6,0.1,-1,0.2,0.1,-1,4,0.4,-1,0.1,0.1,0,0.2,0.1,0,2.1,0.4,0,49.1,0.1,0,50.9,0.1,0,5.8,0.4,-1,0.4483,0.0099,-1,25.99,1,36.5,0.2,-1,14.6,0.1,-1,11.9,0.7,0,12.1,0.9,-1,3.5,0.5,-1,1.4,0.4,0,0.7,0.2,-1,94.4,0.6,1,3.4,0.4,-1,51.8,1,0,3.1,0.3,-1,85.4,1.1,1,7.7,0.7,-1,0.8,0.4,-1,2,0.7,-1
0500000US50009,Essex County, Vermont,1696,641,27.52,10.39,0,2618,662,42.48,10.74,0,1849,532,30,8.63,0,6200,-555555555,5167,35,1.4,-555555555,-1,95.4,0.1,1,1,0.8,-1,0.3,0.3,-1,0.5,0.4,-1,0,0.3,0,0.1,0.1,0,1.4,0.6,-1,50.3,0.4,1,49.7,0.4,-1,11.5,1.4,1,0.4179,0.0196,-1,100,3,50.9,0.5,1,25.3,0.3,1,19.8,1.9,1,13.4,2.8,0,3.2,1.3,-1,0.5,0.3,-1,0.6,0.5,0,86.8,1.8,0,1.6,0.5,-1,46.4,2.7,-1,3.9,0.8,-1,70.9,3.2,-1,5.5,1.5,-1,0.9,0.8,0,3.8,3.2,0
0500000US50011,Franklin County, Vermont,21569,4568,43.83,9.28,0,20120,4613,40.88,9.37,0,7523,3437,15.29,6.98,0,49116,-555555555,22562,76,1.6,-555555555,-1,93.9,0.1,1,0.5,0.2,-1,0.6,0.3,0,0.6,0.2,-1,0,0.1,-1,0,0.1,-1,2.8,0.4,0,49.7,0.2,1,50.3,0.2,-1,7.5,0.8,0,0.401,0.0161,-1,71.71,2,40.4,0.4,1,15.6,0.1,0,13.2,0.8,0,8.6,1.6,-1,4.2,1,-1,1.6,0.5,0,0.4,0.3,-1,90.7,1,1,0.7,0.2,-1,56.2,1.7,1,3.8,0.7,-1,81.7,1.9,0,5.8,1.1,-1,1.6,0.7,0,5.6,2.5,0
0500000US50013,Grand Isle County, Vermont,2712,766,37.48,10.58,0,3121,782,43.14,10.81,0,1402,607,19.38,8.4,0,7022,-555555555,5290,22,2,-555555555,-1,92.8,0.3,1,0.8,0.4,-1,0.5,0.8,0,0.5,0.1,-1,0,0.3,0,0,0.3,0,3.3,0.9,0,49.7,0.7,0,50.3,0.7,0,8.2,1.2,0,0.444,0.0323,-1,100,3,48.2,0.7,1,20,0.6,1,10.6,1.3,-1,7.5,1.8,-1,3.1,1.2,-1,0.2,0.3,-1,0.1,0.1,-1,92.9,1.4,1,1,0.6,-1,52.2,3.1,0,3.6,1.1,-1,84.2,3,0,2.8,1.2,-1,3.1,1.7,0,3.5,3.2,0
0500000US50015,Lamoille County, Vermont,9102,2516,36.7,10.15,0,11514,2556,46.43,10.31,0,4182,1946,16.86,7.85,0,25318,-555555555,13681,78,1.8,-555555555,-1,94.5,0.1,1,0.9,0.3,-1,0.8,0.2,0,0.8,0.2,-1,0,0.1,-1,0,0.1,-1,1.2,0.4,-1,50.1,0.5,1,49.9,0.5,-1,7.6,1.1,0,0.488,0.0321,0,100,3,40.8,0.8,1,16.7,0.2,1,12.2,1.3,0,13.6,2.3,0,4.5,1.8,0,2.3,0.9,1,0.3,0.2,-1,92.8,1.5,1,0.3,0.2,-1,53.1,2.3,0,5,0.9,-1,82.5,2.7,0,4.4,1.4,-1,1.8,1.1,0,4.4,2.6,0
0500000US50017,Orange County, Vermont,10745,2689,37.78,9.46,0,12522,2751,44.03,9.67,0,5173,2152,18.19,7.57,0,28908,-555555555,15417,109,1.3,-555555555,-1,95.6,0.1,1,0.7,0.2,-1,0.4,0.2,-1,0.2,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.6,0.3,-1,49.9,0.3,1,50.1,0.3,-1,8.7,0.8,1,0.4005,0.0134,-1,97.24,2,46.6,0.3,1,20.5,0.1,1,17.1,1,1,9.7,1.4,-1,3.1,0.6,-1,1.1,0.6,0,0.4,0.2,-1,91.8,0.9,1,0.5,0.2,-1,54.3,1.6,1,4.8,0.7,-1,79.1,1.6,-1,5.2,1.1,-1,1.8,0.8,0,5,2.7,0
0500000US50019,Orleans County, Vermont,8897,2425,33.46,9.12,0,11777,2486,44.3,9.35,0,5912,1973,22.24,7.42,0,26901,-555555555,17545,108,1.5,-555555555,-1,95.1,0.1,1,0.6,0.2,-1,0.4,0.2,-1,0.3,0.1,-1,0,0.1,-1,0.1,0.1,0,2,0.3,-1,50.2,0.3,1,49.8,0.3,-1,8.7,0.7,1,0.4341,0.0119,-1,85.3,2,45.8,0.3,1,22.1,0.1,1,16.8,1,1,13.1,1.2,0,4.1,1,-1,1.9,0.6,0,0.7,0.5,0,88.3,1,0,1.1,0.2,-1,48.9,1.7,-1,3.5,0.6,-1,76.3,1.9,-1,7.5,1.4,0,1.6,0.5,0,6.3,2.2,0
0500000US50021,Rutland County, Vermont,20798,5823,36.75,10.29,0,23746,5888,41.96,10.4,0,12051,4676,21.29,8.26,0,58892,-555555555,34411,150,1.5,-555555555,-1,95.3,0.1,1,0.9,0.2,-1,0.1,0.1,-1,1.1,0.3,-1,0,0.1,-1,0.1,0.1,0,1,0.3,-1,49.1,0.1,0,50.9,0.1,0,7.3,0.6,0,0.4368,0.0121,-1,61.01,2,46.5,0.3,1,21.3,0.1,1,16.3,1,1,10.1,1.2,-1,2.7,0.6,-1,1.1,0.3,0,4.4,1,1,92.6,0.9,1,0.9,0.3,-1,53.5,1.3,1,4.6,0.7,-1,80.1,1.5,-1,7.6,1,0,1.3,0.5,0,4.9,1.8,0
0500000US50023,Washington County, Vermont,22370,5744,39.81,10.22,0,23844,5809,42.44,10.34,0,9974,4515,17.75,8.03,0,58350,-555555555,30760,162,1.9,-555555555,-1,94.2,0.1,1,0.8,0.1,-1,0.2,0.1,-1,0.8,0.2,-1,0.1,0.1,0,0,0.1,-1,1.9,0.3,-1,49.4,0.2,0,50.6,0.2,0,7.1,0.6,0,0.4382,0.0102,-1,52.81,2,43.7,0.2,1,19,0.1,1,13.6,0.9,1,10.6,1.5,-1,4.9,0.8,0,1.4,0.4,0,0.3,0.2,-1,93.7,0.8,1,0.9,0.3,-1,52.7,1.7,0,3.1,0.5,-1,83.3,1.5,0,8.4,1.1,0,2.6,1.1,0,2.8,1.3,-1
